Datelvl,Timelvl,Water Level,Datesf,Timesf,Corrected Out (cm/hr),Date time hum,Humidity,Date time  temp,Temperature
27/01/2024,19:00:00,24.85,,,,,,,
27/01/2024,19:05:00,24.92,,,,,,,
27/01/2024,19:10:00,24.96,,,,,,,
27/01/2024,19:15:00,25.02,,,,,,,
27/01/2024,19:20:00,25.04,,,,,,,
27/01/2024,19:25:00,25.08,,,,,,,
27/01/2024,19:30:00,24.96,,,,,,,
27/01/2024,19:35:00,24.9,,,,,,,
27/01/2024,19:40:00,24.94,,,,,,,
27/01/2024,19:45:00,24.98,,,,,,,
27/01/2024,19:50:00,24.97,,,,,,,
27/01/2024,19:55:00,24.96,,,,,,,
27/01/2024,20:00:00,24.92,,,,,,,
27/01/2024,20:05:00,25,,,,,,,
27/01/2024,20:10:00,25.16,,,,,,,
27/01/2024,20:15:00,25.06,,,,,,,
27/01/2024,20:20:00,25.22,,,,,,,
27/01/2024,20:25:00,25.18,,,,,,,
27/01/2024,20:30:00,25.17,,,,,,,
27/01/2024,20:35:00,25.21,,,,,,,
27/01/2024,20:40:00,25.29,,,,,,,
27/01/2024,20:45:00,25.34,,,,,,,
27/01/2024,20:50:00,25.27,,,,,,,
27/01/2024,20:55:00,25.25,,,,,,,
27/01/2024,21:00:00,25.38,,,,,,,
27/01/2024,21:05:00,25.4,,,,,,,
27/01/2024,21:10:00,25.49,,,,,,,
27/01/2024,21:15:00,25.47,,,,,,,
27/01/2024,21:20:00,25.5,,,,,,,
27/01/2024,21:25:00,25.66,,,,,,,
27/01/2024,21:30:00,25.79,,,,,,,
27/01/2024,21:35:00,25.85,,,,,,,
27/01/2024,21:40:00,25.94,,,,,,,
27/01/2024,21:45:00,26.05,,,,,,,
27/01/2024,21:50:00,26.19,,,,,,,
27/01/2024,21:55:00,26.23,,,,,,,
27/01/2024,22:00:00,26.33,,,,,,,
27/01/2024,22:05:00,26.29,,,,,,,
27/01/2024,22:10:00,26.47,,,,,,,
27/01/2024,22:15:00,26.52,,,,,,,
27/01/2024,22:20:00,26.47,,,,,,,
27/01/2024,22:25:00,26.46,,,,,,,
27/01/2024,22:30:00,26.49,,,,,,,
27/01/2024,22:35:00,26.32,,,,,,,
27/01/2024,22:40:00,26.45,,,,,,,
27/01/2024,22:45:00,26.52,,,,,,,
27/01/2024,22:50:00,26.52,,,,,,,
27/01/2024,22:55:00,26.55,,,,,,,
27/01/2024,23:00:00,26.65,,,,,,,
27/01/2024,23:05:00,26.47,,,,,,,
27/01/2024,23:10:00,26.53,,,,,,,
27/01/2024,23:15:00,26.59,,,,,,,
27/01/2024,23:20:00,26.62,,,,,,,
27/01/2024,23:25:00,26.62,,,,,,,
27/01/2024,23:30:00,26.6,,,,,,,
27/01/2024,23:35:00,26.61,,,,,,,
27/01/2024,23:40:00,26.74,,,,,,,
27/01/2024,23:45:00,26.8,,,,,,,
27/01/2024,23:50:00,26.73,,,,,,,
27/01/2024,23:55:00,26.61,,,,,,,
28/01/2024,0:00:00,26.7,,,,,,,
28/01/2024,0:05:00,26.72,,,,,,,
28/01/2024,0:10:00,26.75,,,,,,,
28/01/2024,0:15:00,26.71,,,,,,,
28/01/2024,0:20:00,26.69,,,,,,,
28/01/2024,0:25:00,26.55,,,,,,,
28/01/2024,0:30:00,26.79,,,,,,,
28/01/2024,0:35:00,26.77,,,,,,,
28/01/2024,0:40:00,26.73,,,,,,,
28/01/2024,0:45:00,26.69,,,,,,,
28/01/2024,0:50:00,26.84,,,,,,,
28/01/2024,0:55:00,26.8,,,,,,,
28/01/2024,1:00:00,26.86,,,,,,,
28/01/2024,1:05:00,26.87,,,,,,,
28/01/2024,1:10:00,26.91,,,,,,,
28/01/2024,1:15:00,26.99,,,,,,,
28/01/2024,1:20:00,26.99,,,,,,,
28/01/2024,1:25:00,27.09,,,,,,,
28/01/2024,1:30:00,27.14,,,,,,,
28/01/2024,1:35:00,27.11,,,,,,,
28/01/2024,1:40:00,27.24,,,,,,,
28/01/2024,1:45:00,27.1,,,,,,,
28/01/2024,1:50:00,27.12,,,,,,,
28/01/2024,1:55:00,27.1,,,,,,,
28/01/2024,2:00:00,27.02,,,,,,,
28/01/2024,2:05:00,26.94,,,,,,,
28/01/2024,2:10:00,27.01,,,,,,,
28/01/2024,2:15:00,26.94,,,,,,,
28/01/2024,2:20:00,26.97,,,,,,,
28/01/2024,2:25:00,26.91,,,,,,,
28/01/2024,2:30:00,29.58,,,,,,,
28/01/2024,2:35:00,32.95,,,,,,,
28/01/2024,2:40:00,36.42,,,,,,,
28/01/2024,2:45:00,39.59,,,,,,,
28/01/2024,2:50:00,42.81,,,,,,,
28/01/2024,2:55:00,45.96,,,,,,,
28/01/2024,3:00:00,48.88,,,,,,,
28/01/2024,3:05:00,51.7,,,,,,,
28/01/2024,3:10:00,54.5,,,,,,,
28/01/2024,3:15:00,57.28,,,,,,,
28/01/2024,3:20:00,59.84,,,,,,,
28/01/2024,3:25:00,62.43,,,,,,,
28/01/2024,3:30:00,65.02,,,,,,,
28/01/2024,3:35:00,67.38,,,,,,,
28/01/2024,3:40:00,69.58,,,,,,,
28/01/2024,3:45:00,71.35,,,,,,,
28/01/2024,3:50:00,73.07,,,,,,,
28/01/2024,3:55:00,74.8,,,,,,,
28/01/2024,4:00:00,76.36,,,,,,,
28/01/2024,4:05:00,77.42,,,,,,,
28/01/2024,4:10:00,78.39,,,,,,,
28/01/2024,4:15:00,79.68,,,,,,,
28/01/2024,4:20:00,80.44,,,,,,,
28/01/2024,4:25:00,80.71,,,,,,,
28/01/2024,4:30:00,81.17,,,,,,,
28/01/2024,4:35:00,81.18,,,,,,,
28/01/2024,4:40:00,81.07,,,,,,,
28/01/2024,4:45:00,80.72,,,,,,,
28/01/2024,4:50:00,79.78,,,,,,,
28/01/2024,4:55:00,78.76,,,,,,,
28/01/2024,5:00:00,77.71,,,,,,,
28/01/2024,5:05:00,76.1,,,,,,,
28/01/2024,5:10:00,73.9,,,,,,,
28/01/2024,5:15:00,71.29,,,,,,,
28/01/2024,5:20:00,68.64,,,,,,,
28/01/2024,5:25:00,65.48,,,,,,,
28/01/2024,5:30:00,62.09,,,,,,,
28/01/2024,5:35:00,58.55,,,,,,,
28/01/2024,5:40:00,55.05,,,,,,,
28/01/2024,5:45:00,51.4,,,,,,,
28/01/2024,5:50:00,47.68,,,,,,,
28/01/2024,5:55:00,43.87,,,,,,,
28/01/2024,6:00:00,40,,,,,,,
28/01/2024,6:05:00,35.96,,,,,,,
28/01/2024,6:10:00,31.8,,,,,,,
28/01/2024,6:15:00,28.62,,,,,,,
28/01/2024,6:20:00,27.45,,,,,,,
28/01/2024,6:25:00,26.85,,,,,,,
28/01/2024,6:30:00,26.62,,,,,,,
28/01/2024,6:35:00,26.55,,,,,,,
28/01/2024,6:40:00,26.39,,,,,,,
28/01/2024,6:45:00,26.36,,,,,,,
28/01/2024,6:50:00,26.49,,,,,,,
28/01/2024,6:55:00,26.55,,,,,,,
28/01/2024,7:00:00,26.67,,,,,,,
28/01/2024,7:05:00,26.76,,,,,,,
28/01/2024,7:10:00,26.84,,,,,,,
28/01/2024,7:15:00,26.76,,,,,,,
28/01/2024,7:20:00,26.92,,,,,,,
28/01/2024,7:25:00,27.08,,,,,,,
28/01/2024,7:30:00,27.2,,,,,,,
28/01/2024,7:35:00,27.27,,,,,,,
28/01/2024,7:40:00,27.5,,,,,,,
28/01/2024,7:45:00,27.56,,,,,,,
28/01/2024,7:50:00,27.62,,,,,,,
28/01/2024,7:55:00,27.82,,,,,,,
28/01/2024,8:00:00,27.89,,,,,,,
28/01/2024,8:05:00,27.85,,,,,,,
28/01/2024,8:10:00,27.79,,,,,,,
28/01/2024,8:15:00,27.65,,,,,,,
28/01/2024,8:20:00,27.58,,,,,,,
28/01/2024,8:25:00,27.5,,,,,,,
28/01/2024,8:30:00,27.52,,,,,,,
28/01/2024,8:35:00,27.39,,,,,,,
28/01/2024,8:40:00,27.38,,,,,,,
28/01/2024,8:45:00,27.36,,,,,,,
28/01/2024,8:50:00,27.37,,,,,,,
28/01/2024,8:55:00,27.21,,,,,,,
28/01/2024,9:00:00,27.37,,,,,,,
28/01/2024,9:05:00,27.61,,,,,,,
28/01/2024,9:10:00,27.69,,,,,,,
28/01/2024,9:15:00,29,,,,,,,
28/01/2024,9:20:00,28.57,,,,,,,
28/01/2024,9:25:00,28.57,,,,,,,
28/01/2024,9:30:00,28.33,,,,,,,
28/01/2024,9:35:00,28.02,,,,,,,
28/01/2024,9:40:00,28.12,,,,,,,
28/01/2024,9:45:00,28.35,,,,,,,
28/01/2024,9:50:00,28.2,,,,,,,
28/01/2024,9:55:00,28.58,,,,,,,
28/01/2024,10:00:00,28.69,,,,,,,
28/01/2024,10:05:00,28.26,,,,,,,
28/01/2024,10:10:00,28.19,,,,,,,
28/01/2024,10:15:00,28.2,,,,,,,
28/01/2024,10:20:00,28.01,,,,,,,
28/01/2024,10:25:00,27.97,,,,,,,
28/01/2024,10:30:00,29.2,,,,,,,
28/01/2024,10:35:00,29.15,,,,,,,
28/01/2024,10:40:00,29.24,,,,,,,
28/01/2024,10:45:00,29.13,,,,,,,
28/01/2024,10:50:00,30.01,,,,,,,
28/01/2024,10:55:00,30.84,,,,,,,
28/01/2024,11:00:00,30.31,,,,,,,
28/01/2024,11:05:00,29.97,,,,,,,
28/01/2024,11:10:00,29.74,,,,,,,
28/01/2024,11:15:00,29.59,,,,,,,
28/01/2024,11:20:00,29.47,,,,,,,
28/01/2024,11:25:00,29.03,,,,,,,
28/01/2024,11:30:00,30.8,,,,,,,
28/01/2024,11:35:00,30.79,,,,,,,
28/01/2024,11:40:00,30.89,,,,,,,
28/01/2024,11:45:00,30.81,,,,,,,
28/01/2024,11:50:00,30.72,,,,,,,
28/01/2024,11:55:00,30.82,,,,,,,
28/01/2024,12:00:00,30.91,,,,,,,
28/01/2024,12:05:00,30.68,,,,,,,
28/01/2024,12:10:00,30.99,,,,,,,
28/01/2024,12:15:00,31.08,,,,,,,
28/01/2024,12:20:00,30.87,,,,,,,
28/01/2024,12:25:00,30.8,,,,,,,
28/01/2024,12:30:00,30.89,,,,,,,
28/01/2024,12:35:00,30.69,,,,,,,
28/01/2024,12:40:00,30.6,,,,,,,
28/01/2024,12:45:00,30.61,,,,,,,
28/01/2024,12:50:00,30.56,,,,,,,
28/01/2024,12:55:00,30.73,,,,,,,
28/01/2024,13:00:00,30.63,,,,,,,
28/01/2024,13:05:00,30.17,,,,,,,
28/01/2024,13:10:00,29.86,,,,,,,
28/01/2024,13:15:00,30.67,,,,,,,
28/01/2024,13:20:00,30.47,,,,,,,
28/01/2024,13:25:00,29.93,,,,,,,
28/01/2024,13:30:00,29.67,,,,,,,
28/01/2024,13:35:00,29.79,,,,,,,
28/01/2024,13:40:00,29.77,,,,,,,
28/01/2024,13:45:00,29.92,,,,,,,
28/01/2024,13:50:00,29.97,,,,,,,
28/01/2024,13:55:00,29.47,,,,,,,
28/01/2024,14:00:00,29.38,,,,,,,
28/01/2024,14:05:00,29.21,,,,,,,
28/01/2024,14:10:00,29.24,,,,,,,
28/01/2024,14:15:00,29.12,,,,,,,
28/01/2024,14:20:00,29.2,,,,,,,
28/01/2024,14:25:00,29.33,,,,,,,
28/01/2024,14:30:00,29.26,,,,,,,
28/01/2024,14:35:00,28.78,,,,,,,
28/01/2024,14:40:00,28.74,,,,,,,
28/01/2024,14:45:00,28.81,,,,,,,
28/01/2024,14:50:00,28.77,,,,,,,
28/01/2024,14:55:00,28.74,,,,,,,
28/01/2024,15:00:00,28.7,,,,,,,
28/01/2024,15:05:00,28.64,,,,,,,
28/01/2024,15:10:00,28.62,,,,,,,
28/01/2024,15:15:00,28.43,,,,,,,
28/01/2024,15:20:00,28.48,,,,,,,
28/01/2024,15:25:00,28.44,,,,,,,
28/01/2024,15:30:00,28.32,,,,,,,
28/01/2024,15:35:00,31.45,,,,,,,
28/01/2024,15:40:00,32.81,,,,,,,
28/01/2024,15:45:00,33.72,,,,,,,
28/01/2024,15:50:00,34.38,,,,,,,
28/01/2024,15:55:00,35.39,,,,,,,
28/01/2024,16:00:00,35.62,,,,,,,
28/01/2024,16:05:00,36.15,,,,,,,
28/01/2024,16:10:00,36.41,,,,,,,
28/01/2024,16:15:00,36.43,,,,,,,
28/01/2024,16:20:00,36.02,,,,,,,
28/01/2024,16:25:00,35.68,,,,,,,
28/01/2024,16:30:00,34.96,,,,,,,
28/01/2024,16:35:00,34.04,,,,,,,
28/01/2024,16:40:00,33.45,,,,,,,
28/01/2024,16:45:00,32.5,,,,,,,
28/01/2024,16:50:00,30.56,,,,,,,
28/01/2024,16:55:00,29.36,,,,,,,
28/01/2024,17:00:00,28.59,,,,,,,
28/01/2024,17:05:00,28.98,,,,,,,
28/01/2024,17:10:00,28.27,,,,,,,
28/01/2024,17:15:00,26.9,,,,,,,
28/01/2024,17:20:00,26.84,,,,,,,
28/01/2024,17:25:00,28.31,,,,,,,
28/01/2024,17:30:00,27.26,,,,,,,
28/01/2024,17:35:00,28.47,,,,,,,
28/01/2024,17:40:00,27.27,,,,,,,
28/01/2024,17:45:00,28.39,,,,,,,
28/01/2024,17:50:00,27.05,,,,,,,
28/01/2024,17:55:00,26.99,,,,,,,
28/01/2024,18:00:00,26.54,,,,,,,
28/01/2024,18:05:00,26.57,,,,,,,
28/01/2024,18:10:00,26.99,,,,,,,
28/01/2024,18:15:00,27.26,,,,,,,
28/01/2024,18:20:00,27.35,,,,,,,
28/01/2024,18:25:00,28.88,,,,,,,
28/01/2024,18:30:00,28.87,,,,,,,
28/01/2024,18:35:00,28.88,,,,,,,
28/01/2024,18:40:00,28.94,,,,,,,
28/01/2024,18:45:00,28.88,,,,,,,
28/01/2024,18:50:00,28.75,,,,,,,
28/01/2024,18:55:00,28.85,,,,,,,
28/01/2024,19:00:00,28.66,,,,,,,
28/01/2024,19:05:00,28.63,,,,,,,
28/01/2024,19:10:00,28.57,,,,,,,
28/01/2024,19:15:00,28.4,,,,,,,
28/01/2024,19:20:00,28.29,,,,,,,
28/01/2024,19:25:00,28.39,,,,,,,
28/01/2024,19:30:00,28.43,,,,,,,
28/01/2024,19:35:00,28.45,,,,,,,
28/01/2024,19:40:00,28.5,,,,,,,
28/01/2024,19:45:00,28.39,,,,,,,
28/01/2024,19:50:00,28.32,,,,,,,
28/01/2024,19:55:00,28.23,,,,,,,
28/01/2024,20:00:00,28.18,,,,,,,
28/01/2024,20:05:00,28.18,,,,,,,
28/01/2024,20:10:00,28.11,,,,,,,
28/01/2024,20:15:00,28.13,,,,,,,
28/01/2024,20:20:00,27.96,,,,,,,
28/01/2024,20:25:00,27.91,,,,,,,
28/01/2024,20:30:00,27.79,,,,,,,
28/01/2024,20:35:00,27.72,,,,,,,
28/01/2024,20:40:00,27.65,,,,,,,
28/01/2024,20:45:00,27.63,,,,,,,
28/01/2024,20:50:00,27.67,,,,,,,
28/01/2024,20:55:00,27.68,,,,,,,
28/01/2024,21:00:00,27.62,,,,,,,
28/01/2024,21:05:00,27.67,,,,,,,
28/01/2024,21:10:00,27.69,,,,,,,
28/01/2024,21:15:00,27.87,,,,,,,
28/01/2024,21:20:00,27.89,,,,,,,
28/01/2024,21:25:00,27.96,,,,,,,
28/01/2024,21:30:00,28.02,,,,,,,
28/01/2024,21:35:00,28.04,,,,,,,
28/01/2024,21:40:00,28.04,,,,,,,
28/01/2024,21:45:00,28.02,,,,,,,
28/01/2024,21:50:00,28.06,,,,,,,
28/01/2024,21:55:00,28.12,,,,,,,
28/01/2024,22:00:00,28.19,,,,,,,
28/01/2024,22:05:00,28.19,,,,,,,
28/01/2024,22:10:00,28.21,,,,,,,
28/01/2024,22:15:00,28.23,,,,,,,
28/01/2024,22:20:00,28.33,,,,,,,
28/01/2024,22:25:00,28.26,,,,,,,
28/01/2024,22:30:00,28.21,,,,,,,
28/01/2024,22:35:00,28.14,,,,,,,
28/01/2024,22:40:00,28.08,,,,,,,
28/01/2024,22:45:00,28.15,,,,,,,
28/01/2024,22:50:00,28.06,,,,,,,
28/01/2024,22:55:00,27.98,,,,,,,
28/01/2024,23:00:00,27.92,,,,,,,
28/01/2024,23:05:00,27.84,,,,,,,
28/01/2024,23:10:00,27.84,,,,,,,
28/01/2024,23:15:00,27.8,,,,,,,
28/01/2024,23:20:00,27.76,,,,,,,
28/01/2024,23:25:00,27.69,,,,,,,
28/01/2024,23:30:00,27.61,,,,,,,
28/01/2024,23:35:00,27.44,,,,,,,
28/01/2024,23:40:00,27.38,,,,,,,
28/01/2024,23:45:00,27.36,,,,,,,
28/01/2024,23:50:00,27.27,,,,,,,
28/01/2024,23:55:00,27.24,,,,,,,
29/01/2024,0:00:00,27.26,,,,,,,
29/01/2024,0:05:00,27.25,,,,,,,
29/01/2024,0:10:00,27.2,,,,,,,
29/01/2024,0:15:00,27.09,,,,,,,
29/01/2024,0:20:00,27.05,,,,,,,
29/01/2024,0:25:00,27.08,,,,,,,
29/01/2024,0:30:00,27.02,,,,,,,
29/01/2024,0:35:00,26.93,,,,,,,
29/01/2024,0:40:00,26.88,,,,,,,
29/01/2024,0:45:00,26.98,,,,,,,
29/01/2024,0:50:00,27.01,,,,,,,
29/01/2024,0:55:00,26.88,,,,,,,
29/01/2024,1:00:00,26.76,,,,,,,
29/01/2024,1:05:00,26.78,,,,,,,
29/01/2024,1:10:00,26.83,,,,,,,
29/01/2024,1:15:00,26.81,,,,,,,
29/01/2024,1:20:00,26.68,,,,,,,
29/01/2024,1:25:00,26.5,,,,,,,
29/01/2024,1:30:00,26.38,,,,,,,
29/01/2024,1:35:00,26.17,,,,,,,
29/01/2024,1:40:00,26.2,,,,,,,
29/01/2024,1:45:00,26.24,,,,,,,
29/01/2024,1:50:00,26.14,,,,,,,
29/01/2024,1:55:00,26.15,,,,,,,
29/01/2024,2:00:00,26.23,,,,,,,
29/01/2024,2:05:00,26.35,,,,,,,
29/01/2024,2:10:00,26.35,,,,,,,
29/01/2024,2:15:00,26.28,,,,,,,
29/01/2024,2:20:00,26.25,,,,,,,
29/01/2024,2:25:00,26.42,,,,,,,
29/01/2024,2:30:00,26.43,,,,,,,
29/01/2024,2:35:00,26.31,,,,,,,
29/01/2024,2:40:00,26.23,,,,,,,
29/01/2024,2:45:00,26.06,,,,,,,
29/01/2024,2:50:00,26.13,,,,,,,
29/01/2024,2:55:00,26.05,,,,,,,
29/01/2024,3:00:00,26.01,,,,,,,
29/01/2024,3:05:00,25.99,,,,,,,
29/01/2024,3:10:00,25.94,,,,,,,
29/01/2024,3:15:00,30.95,,,,,,,
29/01/2024,3:20:00,34.48,,,,,,,
29/01/2024,3:25:00,37.75,,,,,,,
29/01/2024,3:30:00,41.29,,,,,,,
29/01/2024,3:35:00,44.29,,,,,,,
29/01/2024,3:40:00,47.29,,,,,,,
29/01/2024,3:45:00,50.35,,,,,,,
29/01/2024,3:50:00,53.38,,,,,,,
29/01/2024,3:55:00,56.34,,,,,,,
29/01/2024,4:00:00,59.2,,,,,,,
29/01/2024,4:05:00,61.85,,,,,,,
29/01/2024,4:10:00,64.8,,,,,,,
29/01/2024,4:15:00,67.48,,,,,,,
29/01/2024,4:20:00,69.69,,,,,,,
29/01/2024,4:25:00,71.72,,,,,,,
29/01/2024,4:30:00,73.88,,,,,,,
29/01/2024,4:35:00,75.83,,,,,,,
29/01/2024,4:40:00,77.28,,,,,,,
29/01/2024,4:45:00,78.47,,,,,,,
29/01/2024,4:50:00,79.15,,,,,,,
29/01/2024,4:55:00,79.72,,,,,,,
29/01/2024,5:00:00,79.89,,,,,,,
29/01/2024,5:05:00,79.73,,,,,,,
29/01/2024,5:10:00,79.33,,,,,,,
29/01/2024,5:15:00,78.89,,,,,,,
29/01/2024,5:20:00,78.31,,,,,,,
29/01/2024,5:25:00,77.29,,,,,,,
29/01/2024,5:30:00,75.97,,,,,,,
29/01/2024,5:35:00,73.97,,,,,,,
29/01/2024,5:40:00,72.02,,,,,,,
29/01/2024,5:45:00,69.7,,,,,,,
29/01/2024,5:50:00,67.15,,,,,,,
29/01/2024,5:55:00,64.15,,,,,,,
29/01/2024,6:00:00,61.24,,,,,,,
29/01/2024,6:05:00,58.13,,,,,,,
29/01/2024,6:10:00,54.81,,,,,,,
29/01/2024,6:15:00,51.17,,,,,,,
29/01/2024,6:20:00,47.37,,,,,,,
29/01/2024,6:25:00,43.51,,,,,,,
29/01/2024,6:30:00,39.34,,,,,,,
29/01/2024,6:35:00,34.95,,,,,,,
29/01/2024,6:40:00,30.83,,,,,,,
29/01/2024,6:45:00,27.58,,,,,,,
29/01/2024,6:50:00,26.53,,,,,,,
29/01/2024,6:55:00,26.23,,,,,,,
29/01/2024,7:00:00,25.8,,,,,,,
29/01/2024,7:05:00,25.83,,,,,,,
29/01/2024,7:10:00,25.83,,,,,,,
29/01/2024,7:15:00,26.15,,,,,,,
29/01/2024,7:20:00,26.22,,,,,,,
29/01/2024,7:25:00,26.36,,,,,,,
29/01/2024,7:30:00,26.37,,,,,,,
29/01/2024,7:35:00,26.26,,,,,,,
29/01/2024,7:40:00,26.31,,,,,,,
29/01/2024,7:45:00,26.72,,,,,,,
29/01/2024,7:50:00,27.61,,,,,,,
29/01/2024,7:55:00,28.16,,,,,,,
29/01/2024,8:00:00,28.23,,,,,,,
29/01/2024,8:05:00,27.6,,,,,,,
29/01/2024,8:10:00,26.61,,,,,,,
29/01/2024,8:15:00,26.86,,,,,,,
29/01/2024,8:20:00,27.47,,,,,,,
29/01/2024,8:25:00,26.95,,,,,,,
29/01/2024,8:30:00,26.9,,,,,,,
29/01/2024,8:35:00,26.59,,,,,,,
29/01/2024,8:40:00,26.2,,,,,,,
29/01/2024,8:45:00,26.2,,,,,,,
29/01/2024,8:50:00,26.28,,,,,,,
29/01/2024,8:55:00,26.23,,,,,,,
29/01/2024,9:00:00,27.91,,,,,,,
29/01/2024,9:05:00,27.97,,,,,,,
29/01/2024,9:10:00,28.02,,,,,,,
29/01/2024,9:15:00,27.35,,,,,,,
29/01/2024,9:20:00,27.13,,,,,,,
29/01/2024,9:25:00,27.13,,,,,,,
29/01/2024,9:30:00,27.08,,,,,,,
29/01/2024,9:35:00,27.05,,,,,,,
29/01/2024,9:40:00,27.06,,,,,,,
29/01/2024,9:45:00,27.17,,,,,,,
29/01/2024,9:50:00,26.98,,,,,,,
29/01/2024,9:55:00,27.2,,,,,,,
29/01/2024,10:00:00,27.25,,,,,,,
29/01/2024,10:05:00,27.03,,,,,,,
29/01/2024,10:10:00,26.94,,,,,,,
29/01/2024,10:15:00,26.98,,,,,,,
29/01/2024,10:20:00,26.85,,,,,,,
29/01/2024,10:25:00,26.87,,,,,,,
29/01/2024,10:30:00,26.9,,,,,,,
29/01/2024,10:35:00,27.05,,,,,,,
29/01/2024,10:40:00,27.02,,,,,,,
29/01/2024,10:45:00,29.25,,,,,,,
29/01/2024,10:50:00,28.24,,,,,,,
29/01/2024,10:55:00,27.88,,,,,,,
29/01/2024,11:00:00,29.87,,,,,,,
29/01/2024,11:05:00,28.29,,,,,,,
29/01/2024,11:10:00,29.2,,,,,,,
29/01/2024,11:15:00,29.19,,,,,,,
29/01/2024,11:20:00,29.2,,,,,,,
29/01/2024,11:25:00,29.11,,,,,,,
29/01/2024,11:30:00,28.91,,,,,,,
29/01/2024,11:35:00,29.2,,,,,,,
29/01/2024,11:40:00,29.22,,,,,,,
29/01/2024,11:45:00,29.21,,,,,,,
29/01/2024,11:50:00,29.21,,,,,,,
29/01/2024,11:55:00,29.18,,,,,,,
29/01/2024,12:00:00,28.99,,,,,,,
29/01/2024,12:05:00,28.8,,,,,,,
29/01/2024,12:10:00,29.15,,,,,,,
29/01/2024,12:15:00,29.15,,,,,,,
29/01/2024,12:20:00,29.12,,,,,,,
29/01/2024,12:25:00,28.98,,,,,,,
29/01/2024,12:30:00,28.97,,,,,,,
29/01/2024,12:35:00,28.95,,,,,,,
29/01/2024,12:40:00,28.91,,,,,,,
29/01/2024,12:45:00,28.94,,,,,,,
29/01/2024,12:50:00,29.03,,,,,,,
29/01/2024,12:55:00,28.97,,,,,,,
29/01/2024,13:00:00,29.03,,,,,,,
29/01/2024,13:05:00,28.8,,,,,,,
29/01/2024,13:10:00,28.6,,,,,,,
29/01/2024,13:15:00,28.76,,,,,,,
29/01/2024,13:20:00,28.73,,,,,,,
29/01/2024,13:25:00,28.8,,,,,,,
29/01/2024,13:30:00,28.44,,,,,,,
29/01/2024,13:35:00,28.39,,,,,,,
29/01/2024,13:40:00,28.44,,,,,,,
29/01/2024,13:45:00,28.66,,,,,,,
29/01/2024,13:50:00,28.77,,,,,,,
29/01/2024,13:55:00,28.3,,,,,,,
29/01/2024,14:00:00,28.48,,,,,,,
29/01/2024,14:05:00,28.54,,,,,,,
29/01/2024,14:10:00,28.49,,,,,,,
29/01/2024,14:15:00,28.64,,,,,,,
29/01/2024,14:20:00,28.7,,,,,,,
29/01/2024,14:25:00,28.74,,,,,,,
29/01/2024,14:30:00,28.76,,,,,,,
29/01/2024,14:35:00,28.45,,,,,,,
29/01/2024,14:40:00,28.57,,,,,,,
29/01/2024,14:45:00,28.7,,,,,,,
29/01/2024,14:50:00,28.51,,,,,,,
29/01/2024,14:55:00,28.58,,,,,,,
29/01/2024,15:00:00,28.66,,,,,,,
29/01/2024,15:05:00,28.57,,,,,,,
29/01/2024,15:10:00,28.62,,,,,,,
29/01/2024,15:15:00,28.6,,,,,,,
29/01/2024,15:20:00,28.53,,,,,,,
29/01/2024,15:25:00,28.6,,,,,,,
29/01/2024,15:30:00,28.49,,,,,,,
29/01/2024,15:35:00,28.68,,,,,,,
29/01/2024,15:40:00,28.68,,,,,,,
29/01/2024,15:45:00,28.79,,,,,,,
29/01/2024,15:50:00,31.73,,,,,,,
29/01/2024,15:55:00,34.07,,,,,,,
29/01/2024,16:00:00,36.06,,,,,,,
29/01/2024,16:05:00,38.17,,,,,,,
29/01/2024,16:10:00,39.85,,,,,,,
29/01/2024,16:15:00,41.27,,,,,,,
29/01/2024,16:20:00,42.86,,,,,,,
29/01/2024,16:25:00,44.78,,,,,,,
29/01/2024,16:30:00,46.02,,,,,,,
29/01/2024,16:35:00,47.88,,,,,,,
29/01/2024,16:40:00,49.28,,,,,,,
29/01/2024,16:45:00,50.76,,,,,,,
29/01/2024,16:50:00,51.36,,,,,,,
29/01/2024,16:55:00,52.06,,,,,,,
29/01/2024,17:00:00,52.34,,,,,,,
29/01/2024,17:05:00,51.76,,,,,,,
29/01/2024,17:10:00,51.4,,,,,,,
29/01/2024,17:15:00,50.1,,,,,,,
29/01/2024,17:20:00,48.76,,,,,,,
29/01/2024,17:25:00,47.32,,,,,,,
29/01/2024,17:30:00,44.91,,,,,,,
29/01/2024,17:35:00,42.98,,,,,,,
29/01/2024,17:40:00,40.38,,,,,,,
29/01/2024,17:45:00,37.45,,,,,,,
29/01/2024,17:50:00,34.34,,,,,,,
29/01/2024,17:55:00,31.71,,,,,,,
29/01/2024,18:00:00,30.53,,,,,,,
29/01/2024,18:05:00,31.05,,,,,,,
29/01/2024,18:10:00,30.11,,,,,,,
29/01/2024,18:15:00,29.76,,,,,,,
29/01/2024,18:20:00,29.58,,,,,,,
29/01/2024,18:25:00,29.53,,,,,,,
29/01/2024,18:30:00,29.87,,,,,,,
29/01/2024,18:35:00,29.61,,,,,,,
29/01/2024,18:40:00,29.44,,,,,,,
29/01/2024,18:45:00,29.75,,,,,,,
29/01/2024,18:50:00,29.77,,,,,,,
29/01/2024,18:55:00,29.88,,,,,,,
29/01/2024,19:00:00,30.34,,,,,,,
29/01/2024,19:05:00,29.64,,,,,,,
29/01/2024,19:10:00,30.39,,,,,,,
29/01/2024,19:15:00,29.65,,,,,,,
